,bathroomcnt,bedroomcnt,fips,garagecarcnt,yearbuilt,lotsizesquarefeet,taxvaluedollarcnt,transactiondate
4121,2.0,3.0,6037.0,,1961.0,6527.0,338021.0,2017-01-27
4122,4.0,3.0,6037.0,,1926.0,14634.0,582229.0,2017-01-27
4123,2.0,4.0,6037.0,,1944.0,5698.0,193644.0,2017-01-27
4124,2.0,3.0,6059.0,2.0,1964.0,6300.0,546470.0,2017-01-27
4125,3.0,4.0,6037.0,,1979.0,5952.0,385242.0,2017-01-27
4126,2.0,3.0,6037.0,,1973.0,5709.0,348476.0,2017-01-27
4127,2.0,2.0,6037.0,,1946.0,9176.0,106606.0,2017-01-27
4128,2.5,4.0,6111.0,2.0,1987.0,5225.0,530304.0,2017-01-27
4129,2.0,4.0,6059.0,2.0,1968.0,7282.0,213629.0,2017-01-27
4130,3.0,4.0,6037.0,,1969.0,11307.0,263324.0,2017-01-27
4131,3.0,3.0,6037.0,,1980.0,1777.0,145823.0,2017-01-27
4132,2.0,4.0,6059.0,2.0,1968.0,6360.0,561558.0,2017-01-27
4133,1.0,3.0,6037.0,,1950.0,5460.0,213231.0,2017-01-27
4134,2.0,2.0,6037.0,,1953.0,5235.0,61043.0,2017-01-27
4135,3.0,4.0,6037.0,,2004.0,6135.0,605173.0,2017-01-27
4136,2.0,3.0,6037.0,,1945.0,4322.0,272639.0,2017-01-27
4137,2.5,3.0,6059.0,2.0,1989.0,4400.0,354071.0,2017-01-27
4138,2.5,4.0,6111.0,2.0,1987.0,12178.0,778788.0,2017-01-27
4139,1.0,2.0,6037.0,,1927.0,3888.0,157344.0,2017-01-27
4140,2.5,3.0,6059.0,2.0,1969.0,5406.0,231671.0,2017-01-27
4141,4.5,4.0,6059.0,2.0,2014.0,4607.0,1486805.0,2017-01-27
4142,2.0,4.0,6059.0,2.0,1962.0,6090.0,575688.0,2017-01-27
4143,1.0,3.0,6037.0,,1950.0,5001.0,166434.0,2017-01-27
4144,3.0,3.0,6037.0,,1954.0,10323.0,657000.0,2017-01-27
4145,2.0,3.0,6037.0,,1913.0,5885.0,540460.0,2017-01-27
4146,2.0,4.0,6037.0,,1968.0,7220.0,582700.0,2017-01-27
4147,2.5,3.0,6059.0,2.0,1992.0,4095.0,374911.0,2017-01-27
4148,1.0,2.0,6037.0,,1986.0,8088.0,342755.0,2017-01-27
4149,2.0,4.0,6037.0,,1969.0,5775.0,134371.0,2017-01-27
4150,2.0,3.0,6059.0,2.0,1977.0,2739.0,245354.0,2017-01-27
4151,2.0,2.0,6037.0,,1948.0,5202.0,47586.0,2017-01-27
4152,1.0,2.0,6037.0,,1947.0,68460.0,1116775.0,2017-01-27
4153,2.0,3.0,6059.0,2.0,1985.0,8800.0,782912.0,2017-01-27
4154,3.0,4.0,6037.0,,1997.0,7115.0,163556.0,2017-01-27
4155,3.0,4.0,6059.0,2.0,1986.0,6650.0,749612.0,2017-01-27
4156,2.0,3.0,6037.0,,1952.0,5914.0,441633.0,2017-01-27
4157,2.0,3.0,6037.0,,1932.0,6083.0,295077.0,2017-01-27
4158,3.0,5.0,6037.0,,2011.0,6047.0,595000.0,2017-01-27
4159,2.0,3.0,6037.0,,1949.0,8850.0,342232.0,2017-01-27
4160,1.0,2.0,6037.0,,1949.0,6014.0,341724.0,2017-01-27
4161,2.0,4.0,6059.0,2.0,1954.0,12688.0,290803.0,2017-01-27
4162,2.0,3.0,6059.0,,1971.0,2264.0,378000.0,2017-01-27
4163,1.0,2.0,6037.0,,1951.0,6067.0,275867.0,2017-01-28
4164,2.0,3.0,6037.0,,1948.0,6278.0,60624.0,2017-01-28
4165,2.0,3.0,6111.0,2.0,1969.0,5150.0,444241.0,2017-01-29
4166,4.0,5.0,6037.0,,1989.0,14760.0,2959480.0,2017-01-29
4167,2.0,3.0,6037.0,,1956.0,8925.0,2050000.0,2017-01-29
4168,2.0,4.0,6059.0,1.0,1955.0,8330.0,421000.0,2017-01-29
4169,2.0,4.0,6111.0,2.0,1976.0,8052.0,476343.0,2017-01-29
4170,3.0,4.0,6037.0,,1985.0,7381.0,798000.0,2017-01-29
4171,1.0,2.0,6037.0,,1942.0,7242.0,51309.0,2017-01-29
4172,2.0,3.0,6037.0,,1961.0,6936.0,81757.0,2017-01-29
4173,2.5,3.0,6059.0,2.0,2014.0,2445.0,712722.0,2017-01-29
4174,2.0,2.0,6059.0,2.0,1977.0,5074.0,528332.0,2017-01-29
4175,2.0,4.0,6059.0,2.0,1965.0,7712.0,91107.0,2017-01-29
4176,2.0,4.0,6111.0,2.0,1999.0,10266.0,707000.0,2017-01-29
4177,1.0,1.0,6037.0,,1936.0,3687.0,522148.0,2017-01-29
4178,3.0,3.0,6111.0,1.0,1962.0,9704.0,514000.0,2017-01-29
4179,2.0,4.0,6037.0,,1955.0,5873.0,345000.0,2017-01-29
4180,3.0,4.0,6059.0,2.0,1977.0,7000.0,752000.0,2017-01-29
4181,2.5,4.0,6059.0,2.0,1976.0,5300.0,306502.0,2017-01-29
4182,3.0,3.0,6037.0,,1965.0,6351.0,1126110.0,2017-01-29
4183,1.0,2.0,6037.0,,1929.0,2499.0,22943.0,2017-01-29
4184,2.0,3.0,6059.0,2.0,1959.0,6500.0,214924.0,2017-01-29
4185,2.0,3.0,6037.0,,1960.0,6643.0,432132.0,2017-01-29
4186,2.5,2.0,6059.0,2.0,1987.0,2944.0,1186000.0,2017-01-29
4187,1.0,3.0,6037.0,,1927.0,7000.0,70573.0,2017-01-29
4188,2.0,3.0,6037.0,,1960.0,9302.0,316960.0,2017-01-29
4189,4.0,6.0,6037.0,,2006.0,7099.0,291676.0,2017-01-29
4190,3.0,4.0,6037.0,,1987.0,7857.0,454038.0,2017-01-29
4191,2.0,2.0,6037.0,,1961.0,6586.0,287013.0,2017-01-29
4192,2.0,2.0,6037.0,,1940.0,8024.0,145247.0,2017-01-29
4193,4.5,5.0,6059.0,2.0,1997.0,9986.0,712053.0,2017-01-29
4194,5.0,5.0,6037.0,,2002.0,113283.0,974032.0,2017-01-29
4195,3.0,5.0,6059.0,2.0,1969.0,6050.0,110708.0,2017-01-29
4196,2.0,2.0,6059.0,2.0,1984.0,3500.0,306222.0,2017-01-29
4197,6.0,5.0,6037.0,,1977.0,17125.0,1064185.0,2017-01-29
4198,2.0,3.0,6037.0,,1954.0,7010.0,414351.0,2017-01-29
4199,2.0,3.0,6059.0,2.0,1978.0,4200.0,273667.0,2017-01-29
4200,4.0,3.0,6059.0,2.0,2009.0,24050.0,814811.0,2017-01-29
4201,2.0,3.0,6037.0,,1950.0,6389.0,404537.0,2017-01-29
4202,1.0,3.0,6037.0,,1950.0,5436.0,259294.0,2017-01-29
4203,3.0,4.0,6037.0,,1969.0,11333.0,178452.0,2017-01-29
4204,1.0,3.0,6037.0,,1943.0,6299.0,230646.0,2017-01-29
4205,1.0,2.0,6037.0,,1950.0,6657.0,370565.0,2017-01-29
4206,5.0,4.0,6037.0,,1985.0,20731.0,1222417.0,2017-01-29
4207,3.0,4.0,6059.0,2.0,1979.0,6175.0,286527.0,2017-01-29
4208,2.0,3.0,6059.0,2.0,1963.0,6500.0,333669.0,2017-01-29
4209,1.0,3.0,6037.0,,1922.0,7001.0,408346.0,2017-01-29
4210,1.0,3.0,6059.0,,1954.0,7200.0,118138.0,2017-01-29
4211,2.0,2.0,6037.0,,1957.0,23219.0,395555.0,2017-01-29
4212,2.5,4.0,6059.0,1.0,1998.0,4448.0,990662.0,2017-01-29
4213,3.0,4.0,6059.0,2.0,1979.0,7750.0,833000.0,2017-01-29
4214,1.0,2.0,6037.0,,1955.0,5600.0,309623.0,2017-01-29
4215,2.0,4.0,6059.0,2.0,1963.0,6300.0,256801.0,2017-01-29
4216,3.0,4.0,6037.0,,1979.0,8501.0,220822.0,2017-01-29
4217,4.5,4.0,6059.0,2.0,2010.0,7494.0,1076955.0,2017-01-29
4218,2.0,4.0,6037.0,,1962.0,11985.0,169835.0,2017-01-29
4219,2.0,3.0,6037.0,,1972.0,11128.0,239000.0,2017-01-29
4220,2.0,4.0,6059.0,2.0,1965.0,6200.0,474078.0,2017-01-29
4221,1.0,3.0,6037.0,,1947.0,6427.0,116524.0,2017-01-30
4222,2.0,4.0,6037.0,,1959.0,6060.0,113246.0,2017-01-30
4223,1.0,3.0,6037.0,,1952.0,6151.0,426000.0,2017-01-30
4224,1.0,3.0,6037.0,,1950.0,5514.0,62313.0,2017-01-30
4225,3.0,5.0,6037.0,,2005.0,8543.0,345185.0,2017-01-30
4226,2.0,3.0,6059.0,2.0,1954.0,10080.0,266154.0,2017-01-30
4227,2.0,3.0,6037.0,,1949.0,5974.0,325251.0,2017-01-30
4228,3.0,3.0,6037.0,,2005.0,9539.0,352000.0,2017-01-30
4229,2.5,3.0,6059.0,2.0,1975.0,2324.0,198369.0,2017-01-30
4230,1.0,3.0,6059.0,2.0,1946.0,6386.0,467064.0,2017-01-30
4231,2.0,3.0,6059.0,1.0,1948.0,2375.0,97856.0,2017-01-30
4232,3.0,3.0,6037.0,,1956.0,7759.0,124214.0,2017-01-30
4233,2.0,2.0,6037.0,,1940.0,7806.0,413000.0,2017-01-30
4234,3.0,3.0,6059.0,2.0,2006.0,7470.0,3658000.0,2017-01-30
4235,2.0,4.0,6059.0,2.0,1976.0,14111.0,196750.0,2017-01-30
4236,2.5,4.0,6059.0,2.0,1978.0,10600.0,684369.0,2017-01-30
4237,3.0,3.0,6037.0,,1994.0,10794.0,6245560.0,2017-01-30
4238,2.0,2.0,6037.0,,1949.0,5401.0,387000.0,2017-01-30
4239,1.0,2.0,6037.0,,1915.0,5537.0,324442.0,2017-01-30
4240,2.0,3.0,6037.0,,1952.0,6236.0,43641.0,2017-01-30
4241,2.0,3.0,6059.0,2.0,1973.0,3298.0,495000.0,2017-01-30
4242,2.0,3.0,6037.0,,1926.0,4902.0,316000.0,2017-01-30
4243,3.0,4.0,6059.0,2.0,1981.0,7540.0,680217.0,2017-01-30
4244,3.0,4.0,6111.0,2.0,1995.0,8798.0,706000.0,2017-01-30
4245,3.0,5.0,6059.0,2.0,1965.0,7500.0,417259.0,2017-01-30
4246,1.0,2.0,6037.0,,1922.0,4838.0,266148.0,2017-01-30
4247,1.0,3.0,6037.0,,1910.0,5371.0,29774.0,2017-01-30
4248,2.0,3.0,6037.0,,1995.0,7658.0,60889.0,2017-01-30
4249,3.5,3.0,6059.0,1.0,2007.0,1494.0,559000.0,2017-01-30
4250,2.5,4.0,6059.0,2.0,1971.0,1897.0,539000.0,2017-01-30
4251,2.0,3.0,6059.0,2.0,1974.0,4505.0,417154.0,2017-01-30
4252,2.0,3.0,6037.0,,1940.0,8581.0,211144.0,2017-01-30
4253,2.5,3.0,6059.0,2.0,1986.0,4500.0,453618.0,2017-01-30
4254,1.0,2.0,6059.0,2.0,1950.0,6800.0,244038.0,2017-01-30
4255,2.0,2.0,6059.0,2.0,1973.0,3201.0,583768.0,2017-01-30
4256,1.0,2.0,6037.0,,1934.0,5403.0,211932.0,2017-01-30
4257,2.0,2.0,6037.0,,1946.0,5630.0,1218299.0,2017-01-30
4258,2.0,3.0,6037.0,,1959.0,6847.0,488000.0,2017-01-30
4259,2.0,4.0,6037.0,,1972.0,6418.0,92553.0,2017-01-30
4260,2.0,3.0,6037.0,,1962.0,4181.0,191529.0,2017-01-30
4261,5.0,5.0,6037.0,,1973.0,15661.0,2525000.0,2017-01-30
4262,2.0,3.0,6037.0,,1955.0,5065.0,232578.0,2017-01-30
4263,2.0,3.0,6111.0,2.0,1975.0,8008.0,448284.0,2017-01-30
4264,2.0,2.0,6037.0,,1939.0,5798.0,80625.0,2017-01-30
4265,3.0,3.0,6037.0,,1986.0,18375.0,523428.0,2017-01-30
4266,2.0,3.0,6037.0,,1951.0,15856.0,1863960.0,2017-01-30
4267,2.0,3.0,6037.0,,1941.0,7624.0,81339.0,2017-01-30
4268,4.0,5.0,6111.0,2.0,1989.0,20005.0,900019.0,2017-01-30
4269,1.0,2.0,6037.0,,1913.0,9402.0,203852.0,2017-01-30
4270,3.0,5.0,6059.0,2.0,1971.0,5974.0,584420.0,2017-01-30
4271,3.0,4.0,6111.0,2.0,1999.0,7645.0,519322.0,2017-01-30
4272,3.0,4.0,6111.0,3.0,1980.0,8100.0,423754.0,2017-01-30
4273,2.0,3.0,6037.0,,1956.0,9939.0,233557.0,2017-01-30
4274,2.0,3.0,6059.0,2.0,1956.0,7854.0,407931.0,2017-01-30
4275,2.5,4.0,6111.0,2.0,1950.0,6250.0,376182.0,2017-01-30
4276,2.0,3.0,6037.0,,1950.0,7782.0,79477.0,2017-01-30
4277,1.0,2.0,6037.0,,1920.0,8698.0,72434.0,2017-01-30
4278,1.0,2.0,6037.0,,1935.0,1267.0,210592.0,2017-01-30
4279,2.5,3.0,6059.0,2.0,1973.0,1700.0,452000.0,2017-01-30
4280,2.0,4.0,6037.0,,1964.0,4971.0,396864.0,2017-01-30
4281,1.0,3.0,6037.0,,1954.0,8579.0,103823.0,2017-01-30
4282,1.5,3.0,6059.0,,1965.0,975.0,396609.0,2017-01-30
4283,2.0,3.0,6037.0,,1951.0,5350.0,650000.0,2017-01-30
4284,2.0,3.0,6037.0,,1959.0,3416.0,776366.0,2017-01-30
4285,3.0,3.0,6059.0,2.0,1995.0,5750.0,408476.0,2017-01-30
4286,2.0,4.0,6037.0,,1964.0,8160.0,595000.0,2017-01-30
4287,2.0,3.0,6037.0,,1908.0,6294.0,163995.0,2017-01-30
4288,2.0,3.0,6059.0,2.0,1952.0,8100.0,290500.0,2017-01-30
4289,2.0,3.0,6037.0,,1952.0,5200.0,273498.0,2017-01-30
4290,2.0,3.0,6037.0,,1950.0,5161.0,443000.0,2017-01-30
4291,3.0,4.0,6037.0,,2002.0,6615.0,461850.0,2017-01-30
4292,2.0,3.0,6037.0,,1929.0,8146.0,369534.0,2017-01-30
4293,1.0,2.0,6037.0,,1939.0,6299.0,89233.0,2017-01-30
4294,3.0,4.0,6111.0,,1959.0,8767.0,245552.0,2017-01-30
4295,3.0,4.0,6059.0,2.0,1959.0,6435.0,301152.0,2017-01-30
4296,2.0,3.0,6037.0,,1954.0,7295.0,316864.0,2017-01-30
4297,2.0,3.0,6059.0,2.0,1964.0,4590.0,568930.0,2017-01-30
4298,2.0,3.0,6037.0,,1978.0,7981.0,230868.0,2017-01-30
4299,3.0,4.0,6037.0,,2003.0,5708.0,359000.0,2017-01-30
4300,3.0,5.0,6059.0,2.0,1965.0,10974.0,429601.0,2017-01-30
4301,2.0,4.0,6037.0,,1912.0,5576.0,306868.0,2017-01-30
4302,3.0,3.0,6037.0,,1981.0,7231.0,267724.0,2017-01-30
4303,2.0,3.0,6037.0,,1955.0,8971.0,79061.0,2017-01-30
4304,2.0,3.0,6037.0,,1954.0,5300.0,101755.0,2017-01-30
4305,1.5,2.0,6059.0,1.0,1983.0,900.0,190829.0,2017-01-30
4306,2.0,3.0,6059.0,2.0,1959.0,6080.0,354799.0,2017-01-30
4307,5.0,5.0,6037.0,,2006.0,21236.0,503991.0,2017-01-30
4308,2.0,4.0,6037.0,,1971.0,8674.0,124632.0,2017-01-30
4309,1.0,5.0,6059.0,,1922.0,22000.0,461000.0,2017-01-30
4310,3.0,4.0,6037.0,,1989.0,9474.0,159152.0,2017-01-30
4311,3.0,3.0,6059.0,2.0,1987.0,10400.0,478602.0,2017-01-30
4312,3.0,4.0,6059.0,2.0,1963.0,2450.0,345135.0,2017-01-30
4313,2.0,3.0,6111.0,2.0,1965.0,8911.0,308442.0,2017-01-30
4314,2.0,3.0,6037.0,,1946.0,5752.0,98106.0,2017-01-30
4315,3.0,3.0,6037.0,,1967.0,7504.0,416092.0,2017-01-30
4316,2.0,3.0,6059.0,2.0,1954.0,7198.0,831000.0,2017-01-30
4317,3.0,4.0,6037.0,,2001.0,3967.0,442097.0,2017-01-30
4318,2.0,3.0,6037.0,,1924.0,3455.0,161101.0,2017-01-30
4319,4.0,6.0,6037.0,,2008.0,7291.0,263965.0,2017-01-30
4320,2.0,3.0,6037.0,,1923.0,4799.0,40542.0,2017-01-30
4321,4.0,5.0,6111.0,2.0,2000.0,17919.0,890558.0,2017-01-30
4322,2.0,3.0,6037.0,,1978.0,5668.0,582854.0,2017-01-30
4323,2.5,3.0,6059.0,2.0,1996.0,4433.0,880204.0,2017-01-30
4324,2.0,3.0,6037.0,,1955.0,6392.0,217948.0,2017-01-30
4325,1.0,3.0,6037.0,,1949.0,5899.0,522446.0,2017-01-30
4326,2.0,4.0,6037.0,,2005.0,3375.0,335000.0,2017-01-30
4327,1.0,2.0,6037.0,,1954.0,3559.0,120767.0,2017-01-30
4328,1.0,3.0,6037.0,,1912.0,5394.0,473237.0,2017-01-30
4329,1.0,2.0,6037.0,,1949.0,5330.0,377673.0,2017-01-30
4330,3.0,3.0,6037.0,,1990.0,8073.0,172957.0,2017-01-30
4331,3.0,4.0,6037.0,,1957.0,10911.0,1781427.0,2017-01-30
4332,2.0,4.0,6059.0,1.0,1953.0,9196.0,231996.0,2017-01-30
4333,2.0,3.0,6059.0,2.0,1987.0,4950.0,497056.0,2017-01-30
4334,2.0,3.0,6037.0,,1947.0,5455.0,576978.0,2017-01-30
4335,3.0,5.0,6037.0,,1997.0,10165.0,823626.0,2017-01-30
4336,2.0,3.0,6059.0,2.0,1965.0,8733.0,343667.0,2017-01-30
4337,2.0,3.0,6059.0,2.0,1955.0,7548.0,381640.0,2017-01-30
4338,1.5,3.0,6059.0,2.0,1975.0,6264.0,582000.0,2017-01-30
4339,2.5,3.0,6111.0,2.0,1986.0,4408.0,413660.0,2017-01-30
4340,2.5,4.0,6111.0,2.0,2006.0,8851.0,841000.0,2017-01-30
4341,3.0,4.0,6037.0,,1987.0,6562.0,230500.0,2017-01-30
4342,1.0,2.0,6059.0,,1953.0,7422.0,397884.0,2017-01-30
4343,1.5,3.0,6111.0,2.0,1960.0,8850.0,427182.0,2017-01-30
4344,2.0,4.0,6037.0,,1955.0,6041.0,233747.0,2017-01-30
4345,1.0,3.0,6037.0,,1929.0,5749.0,426051.0,2017-01-30
4346,1.0,2.0,6037.0,,1952.0,5258.0,128906.0,2017-01-30
4347,1.0,3.0,6059.0,2.0,1954.0,7201.0,302391.0,2017-01-30
4348,2.0,2.0,6059.0,2.0,1988.0,4800.0,438264.0,2017-01-30
4349,1.0,3.0,6037.0,,1912.0,5625.0,285417.0,2017-01-30
4350,3.0,3.0,6037.0,,1992.0,6672.0,176403.0,2017-01-30
4351,2.0,3.0,6111.0,2.0,1957.0,7944.0,69804.0,2017-01-30
4352,2.0,4.0,6037.0,,2001.0,6293.0,177183.0,2017-01-30
4353,1.0,3.0,6111.0,2.0,1960.0,10000.0,191275.0,2017-01-30
4354,2.0,3.0,6059.0,1.0,1956.0,6324.0,52238.0,2017-01-30
4355,2.0,3.0,6037.0,,1947.0,5608.0,61872.0,2017-01-30
4356,4.0,5.0,6037.0,,1987.0,5743.0,654544.0,2017-01-30
4357,5.0,4.0,6037.0,,2003.0,17992.0,2161877.0,2017-01-30
4358,2.0,3.0,6037.0,,1956.0,6385.0,322470.0,2017-01-30
4359,3.0,3.0,6037.0,,2008.0,9406.0,679321.0,2017-01-30
4360,2.5,3.0,6059.0,2.0,1966.0,1994.0,947794.0,2017-01-30
4361,3.0,4.0,6037.0,,1954.0,6766.0,94743.0,2017-01-30
4362,2.0,3.0,6059.0,2.0,1962.0,7275.0,342074.0,2017-01-30
4363,1.0,1.0,6037.0,,1926.0,7043.0,22726.0,2017-01-30
4364,2.0,2.0,6037.0,,1950.0,4986.0,645446.0,2017-01-30
4365,3.0,5.0,6037.0,,1975.0,13994.0,970879.0,2017-01-30
4366,2.0,2.0,6037.0,,1953.0,3806.0,1689210.0,2017-01-30
4367,3.0,4.0,6037.0,,2002.0,5299.0,429683.0,2017-01-30
4368,1.0,2.0,6037.0,,1924.0,5444.0,258881.0,2017-01-30
4369,1.0,2.0,6037.0,,1942.0,5773.0,50483.0,2017-01-30
4370,3.0,3.0,6059.0,2.0,1990.0,7700.0,779135.0,2017-01-30
4371,2.0,5.0,6111.0,2.0,1963.0,7020.0,317242.0,2017-01-30
4372,7.0,6.0,6037.0,,1927.0,19637.0,4649845.0,2017-01-30
4373,3.5,4.0,6059.0,3.0,1985.0,13000.0,1280768.0,2017-01-30
4374,2.5,2.0,6111.0,2.0,1961.0,6500.0,193305.0,2017-01-30
4375,2.0,4.0,6037.0,,1927.0,7280.0,455634.0,2017-01-30
4376,2.0,3.0,6059.0,1.0,1953.0,6383.0,233647.0,2017-01-30
4377,4.5,5.0,6059.0,3.0,1988.0,15500.0,4600000.0,2017-01-30
4378,1.0,2.0,6037.0,,1953.0,6663.0,120227.0,2017-01-30
4379,1.0,2.0,6059.0,2.0,1964.0,2368.0,262060.0,2017-01-30
4380,3.0,4.0,6037.0,,1953.0,5764.0,1182810.0,2017-01-30
4381,2.0,3.0,6037.0,,1958.0,11849.0,424414.0,2017-01-30
4382,2.0,5.0,6059.0,2.0,1959.0,8784.0,63411.0,2017-01-30
4383,3.0,3.0,6037.0,,1932.0,5947.0,585520.0,2017-01-30
4384,1.0,2.0,6037.0,,1953.0,5901.0,161642.0,2017-01-30
4385,3.5,3.0,6059.0,1.0,1993.0,2950.0,1292000.0,2017-01-30
4386,2.0,2.0,6037.0,,1950.0,14561.0,99301.0,2017-01-30
4387,1.0,2.0,6037.0,,1950.0,5693.0,388035.0,2017-01-30
4388,2.0,3.0,6059.0,2.0,1961.0,7620.0,650849.0,2017-01-30
4389,2.0,2.0,6059.0,2.0,1976.0,3700.0,229851.0,2017-01-30
4390,2.0,4.0,6037.0,,1967.0,7138.0,371705.0,2017-01-30
4391,2.0,3.0,6111.0,2.0,1961.0,14508.0,261285.0,2017-01-30
4392,2.0,3.0,6037.0,,1952.0,6467.0,69748.0,2017-01-30
4393,2.0,4.0,6037.0,,1946.0,4800.0,92734.0,2017-01-30
4394,2.0,2.0,6037.0,,1956.0,7447.0,289948.0,2017-01-30
4395,1.0,3.0,6037.0,,1906.0,16078.0,416093.0,2017-01-30
4396,2.0,3.0,6037.0,,1954.0,6091.0,168769.0,2017-01-30
4397,1.0,2.0,6037.0,,1914.0,6706.0,379000.0,2017-01-30
4398,2.0,3.0,6037.0,,1922.0,5747.0,358879.0,2017-01-30
4399,2.0,2.0,6037.0,,1952.0,4967.0,1256879.0,2017-01-30
4400,3.5,3.0,6059.0,7.0,1931.0,18000.0,105431.0,2017-01-30
4401,2.0,2.0,6037.0,,1954.0,6159.0,273987.0,2017-01-30
4402,2.0,3.0,6059.0,2.0,1954.0,7232.0,212634.0,2017-01-30
4403,2.0,3.0,6037.0,,1955.0,6014.0,482000.0,2017-01-30
4404,2.0,3.0,6059.0,2.0,1965.0,7350.0,357041.0,2017-01-30
4405,3.0,4.0,6037.0,,1951.0,6052.0,362025.0,2017-01-30
4406,2.0,3.0,6037.0,,1964.0,6595.0,101172.0,2017-01-30
4407,2.0,4.0,6037.0,,1941.0,7287.0,67304.0,2017-01-30
4408,1.0,3.0,6037.0,,1953.0,4884.0,292112.0,2017-01-30
4409,2.0,3.0,6059.0,1.0,1974.0,1823.0,424568.0,2017-01-30
4410,1.0,4.0,6037.0,,1923.0,7002.0,625000.0,2017-01-30
4411,1.0,2.0,6037.0,,1952.0,6105.0,91017.0,2017-01-30
4412,1.0,3.0,6037.0,,1950.0,6159.0,253960.0,2017-01-30
4413,4.0,5.0,6037.0,,1931.0,6500.0,660943.0,2017-01-30
4414,2.0,3.0,6059.0,2.0,1982.0,5336.0,206702.0,2017-01-30
4415,3.0,3.0,6037.0,,1986.0,4751.0,374367.0,2017-01-30
4416,2.0,4.0,6111.0,2.0,1968.0,6966.0,337297.0,2017-01-30
4417,1.0,3.0,6037.0,,1944.0,7013.0,304574.0,2017-01-30
4418,4.0,6.0,6059.0,0.0,1970.0,21099.0,1458797.0,2017-01-30
4419,1.0,2.0,6037.0,,1928.0,7030.0,276407.0,2017-01-30
4420,3.0,4.0,6037.0,,1930.0,18660.0,1200246.0,2017-01-30
4421,2.0,3.0,6037.0,,1947.0,7329.0,245858.0,2017-01-30
4422,2.0,3.0,6037.0,,1952.0,5999.0,223132.0,2017-01-30
4423,1.0,2.0,6037.0,,1952.0,2669.0,105511.0,2017-01-30
4424,2.0,3.0,6059.0,1.0,1955.0,7210.0,261566.0,2017-01-30
4425,2.0,3.0,6037.0,,1984.0,6150.0,110126.0,2017-01-30
4426,2.0,3.0,6037.0,,1987.0,7506.0,107220.0,2017-01-30
4427,2.0,4.0,6059.0,2.0,1976.0,6136.0,138697.0,2017-01-30
4428,2.0,4.0,6111.0,2.0,1963.0,11665.0,101250.0,2017-01-30
4429,2.0,2.0,6037.0,,1953.0,7768.0,379151.0,2017-01-30
4430,1.0,2.0,6059.0,2.0,1973.0,1875.0,358000.0,2017-01-30
4431,2.0,4.0,6037.0,,1955.0,7691.0,143937.0,2017-01-30
4432,2.0,3.0,6037.0,,1958.0,10990.0,322470.0,2017-01-30
4433,1.0,2.0,6037.0,,1954.0,4180.0,199857.0,2017-01-30
4434,2.0,3.0,6037.0,,1941.0,7955.0,721000.0,2017-01-30
4435,3.0,5.0,6059.0,2.0,1968.0,8100.0,369906.0,2017-01-30
4436,2.0,4.0,6037.0,,1957.0,7063.0,108776.0,2017-01-30
4437,1.0,2.0,6037.0,,1918.0,7491.0,318267.0,2017-01-30
4438,4.5,7.0,6059.0,4.0,1994.0,13600.0,698767.0,2017-01-30
4439,2.0,4.0,6037.0,,2012.0,10420.0,252149.0,2017-01-30
4440,4.0,5.0,6037.0,,1963.0,9752.0,1221000.0,2017-01-30
4441,2.5,4.0,6059.0,2.0,1978.0,4500.0,804445.0,2017-01-30
4442,2.0,4.0,6037.0,,2010.0,7617.0,197941.0,2017-01-30
4443,1.0,2.0,6037.0,,1937.0,3800.0,249697.0,2017-01-30
4444,1.0,3.0,6037.0,,1944.0,6353.0,497472.0,2017-01-30
4445,3.5,6.0,6059.0,2.0,1970.0,5908.0,484313.0,2017-01-30
4446,3.0,5.0,6037.0,,1930.0,9567.0,137680.0,2017-01-30
4447,2.0,3.0,6037.0,,1942.0,11661.0,1213223.0,2017-01-30
4448,2.0,3.0,6059.0,1.0,1959.0,6500.0,56368.0,2017-01-30
4449,2.0,4.0,6037.0,,1925.0,6385.0,350260.0,2017-01-30
4450,2.0,3.0,6037.0,,1947.0,6501.0,383147.0,2017-01-30
4451,3.0,5.0,6037.0,,1953.0,13994.0,311001.0,2017-01-31
4452,3.0,4.0,6037.0,,1997.0,6053.0,623196.0,2017-01-31
4453,2.5,3.0,6059.0,2.0,2001.0,5019.0,792183.0,2017-01-31
4454,3.0,4.0,6037.0,,1959.0,5854.0,342251.0,2017-01-31
4455,1.5,3.0,6059.0,2.0,1972.0,2254.0,350000.0,2017-01-31
4456,1.0,2.0,6037.0,,1936.0,6499.0,127245.0,2017-01-31
4457,2.0,3.0,6111.0,2.0,1968.0,6500.0,286729.0,2017-01-31
4458,2.0,3.0,6037.0,,1959.0,6579.0,605825.0,2017-01-31
4459,2.0,3.0,6037.0,,1959.0,6656.0,212108.0,2017-01-31
4460,2.0,3.0,6111.0,2.0,1985.0,5013.0,471166.0,2017-01-31
4461,2.0,2.0,6037.0,,1953.0,13175.0,189265.0,2017-01-31
4462,2.5,4.0,6111.0,2.0,1981.0,20826.0,644000.0,2017-01-31
4463,2.0,3.0,6037.0,,1950.0,5751.0,55582.0,2017-01-31
4464,2.5,5.0,6059.0,2.0,1965.0,7000.0,327859.0,2017-01-31
4465,1.0,2.0,6059.0,,,7005.0,488078.0,2017-01-31
4466,2.0,4.0,6111.0,1.0,1962.0,10292.0,55827.0,2017-01-31
4467,2.0,3.0,6037.0,,1988.0,6997.0,148492.0,2017-01-31
